,	,	O	O	-	O	False
all	PDT	B-NP	O	B-A0	O	False
the	DT	I-NP	O	I-A0	O	False
design	NN	I-NP	O	I-A0	O	False
tools	NNS	E-NP	O	I-A0	O	False
on	IN	S-PP	O	I-A0	O	False
Pages	NNS	S-NP	O	I-A0	O	False
and	CC	O	O	I-A0	O	False
Keynotes	NNP	S-NP	S-PER	E-A0	O	False
makes	VBZ	S-VP	O	S-V	O	False
it	PRP	S-NP	O	S-A1	O	False
much	RB	B-ADJP	O	B-A2	O	False
easier	JJR	E-ADJP	O	E-A2	O	False
to	TO	B-VP	O	B-A1	O	False
create	VB	E-VP	O	S-V	O	False
professional	JJ	B-NP	O	B-A1	O	False
looking	VBG	I-NP	O	S-V	O	False
documents	NNS	I-NP	O	S-A0	O	False
and	CC	I-NP	O	I-A1	O	False
presentations	NNS	E-NP	O	E-A1	O	False
.	.	O	O	-	O	False

I	PRP	S-NP	O	S-A0	O	False
actually	RB	S-ADVP	O	S-AM-ADV	O	False
had	VBD	S-VP	O	S-V	O	False
the	DT	B-NP	O	B-A1	O	False
hard	JJ	I-NP	O	I-A1	O	True
drive	NN	E-NP	O	E-A1	O	True
replaced	VBN	S-VP	O	S-V	O	False
twice	RB	S-ADVP	O	S-AM-TMP	O	False
,	,	O	O	I-A1	O	False
the	DT	B-NP	O	I-A1	O	False
mother	NN	I-NP	O	I-A1	O	True
board	NN	E-NP	O	I-A1	O	True
once	RB	S-ADVP	O	S-AM-TMP	O	False
,	,	O	O	I-A1	O	False
the	DT	B-NP	O	I-A1	O	False
dvd	NN	I-NP	O	I-A1	O	True
drive	NN	E-NP	O	I-A1	O	True
twice	RB	S-ADVP	O	E-A1	O	False
,	,	O	O	-	O	False
then	RB	S-ADVP	O	-	O	False
they	PRP	S-NP	O	S-A0	O	False
FINALLY	RB	S-ADVP	O	S-AM-TMP	O	False
agreed	VBD	B-VP	O	S-V	O	False
to	TO	I-VP	O	B-A1	O	False
replace	VB	E-VP	O	S-V	O	False
it	PRP	S-NP	O	S-A1	Using	False
,	,	O	O	I-A1	O	False
-LRB-	NNP	B-NP	S-ORG	B-A2	O	False
ALL	DT	E-NP	O	I-A2	O	False
OF	IN	S-PP	O	I-A2	O	False
THIS	DT	S-NP	O	I-A2	O	False
IN	IN	S-PP	O	I-A2	O	False
LESS	JJR	B-NP	O	I-A2	O	False
THAN	IN	I-NP	O	I-A2	O	False
1	CD	I-NP	O	I-A2	O	False
1/2	CD	I-NP	O	I-A2	O	False
YEARS	NNS	E-NP	O	E-A2	O	False
!	.	O	O	-	O	False

I	PRP	S-NP	O	S-A0	Similarity	False
really	RB	S-ADVP	O	S-AM-ADV	Intentionally_act	False
do	VBP	B-VP	O	-	Intentionally_act	False
n't	RB	I-VP	O	S-AM-NEG	O	False
like	VB	E-VP	O	S-V	Similarity	False
it	PRP	S-NP	O	S-A1	Similarity	False
,	,	O	O	-	O	False
but	CC	O	O	-	O	False
I	PRP	S-NP	O	-	Similarity	False
am	VBP	B-VP	O	-	O	False
stuck	VBN	E-VP	O	-	Being_attached	False
.	.	O	O	-	O	False

The	DT	B-NP	O	B-A0	O	False
guy	NN	E-NP	O	E-A0	O	False
then	RB	S-ADVP	O	S-AM-TMP	O	False
said	VBD	S-VP	O	S-V	O	False
that	IN	S-SBAR	O	B-A1	O	False
if	IN	S-SBAR	O	B-AM-ADV	O	False
I	PRP	S-NP	O	I-AM-ADV	O	False
insist	VBP	S-VP	O	I-AM-ADV	O	False
on	IN	S-PP	O	I-AM-ADV	O	False
having	VBG	S-VP	O	I-AM-ADV	O	False
the	DT	B-NP	O	I-AM-ADV	O	False
hinge	NN	E-NP	O	I-AM-ADV	O	True
tightened	VBD	S-VP	O	E-AM-ADV	O	False
,	,	O	O	I-A1	O	False
they	PRP	S-NP	O	S-A0	Intentionally_act	False
can	MD	B-VP	O	S-AM-MOD	O	False
do	VB	E-VP	O	S-V	O	False
it	PRP	S-NP	O	S-A1	O	False
for	IN	S-PP	O	B-A3	O	False
me	PRP	S-NP	O	E-A3	O	False
but	CC	O	O	I-A1	O	False
I	PRP	S-NP	O	S-A0	O	False
have	VBP	B-VP	O	S-AM-MOD	O	False
to	TO	I-VP	O	I-A1	O	False
accept	VB	E-VP	O	S-V	O	False
the	DT	B-NP	O	B-A1	O	False
condition	NN	E-NP	O	E-A1	O	False
after	IN	S-PP	O	B-AM-TMP	O	False
the	DT	B-NP	O	I-AM-TMP	O	False
``	``	I-NP	O	I-AM-TMP	O	False
repair	NN	E-NP	O	I-AM-TMP	O	False
''	''	O	O	E-AM-TMP	O	False
.	.	O	O	-	O	False

The	DT	B-NP	O	B-A1	O	False
port	NN	E-NP	O	E-A1	O	True
is	VBZ	B-VP	O	-	O	False
secured	VBN	E-VP	O	S-V	O	False
to	TO	S-PP	O	B-A2	O	False
motherboard	NN	S-NP	O	E-A2	O	True
so	RB	B-ADVP	O	B-AM-TMP	O	False
when	WRB	E-ADVP	O	I-AM-TMP	O	False
this	DT	S-NP	O	S-A1	O	False
happens	VBZ	S-VP	O	S-V	O	False
you	PRP	S-NP	O	S-A0	Awareness	False
ca	MD	B-VP	O	S-AM-MOD	O	False
n't	RB	I-VP	O	S-AM-NEG	O	False
see	VB	E-VP	O	S-V	O	False
the	DT	B-NP	O	B-A1	O	False
plug	NN	E-NP	O	E-A1	O	True
at	IN	B-ADVP	O	B-AM-ADV	O	False
all	DT	E-ADVP	O	E-AM-ADV	O	False
,	,	O	O	I-AM-TMP	O	False
it	PRP	S-NP	O	S-A1	Using	False
's	VBZ	B-VP	O	I-AM-TMP	O	False
just	RB	I-VP	O	S-AM-ADV	O	False
gone	VBN	E-VP	O	S-V	O	False
.	.	O	O	-	O	False

-Stay	VB	S-VP	O	S-V	O	False
away	RB	S-ADVP	O	S-AM-DIR	O	False
from	IN	S-PP	O	B-A1	O	False
MacHouse	NNP	B-NP	B-ORG	I-A1	O	False
Amsterdam	NNP	E-NP	E-ORG	E-A1	O	False
.	.	O	O	-	O	False

Once	RB	S-ADVP	O	B-AM-TMP	Time_vector	False
again	RB	S-ADVP	O	E-AM-TMP	O	False
apple	NN	S-NP	O	S-A1	Being_located	False
stands	VBZ	S-VP	O	S-V	Being_located	False
alone	RB	S-ADVP	O	S-A3	Occupy_rank	False
at	IN	S-PP	O	B-A2	O	False
the	DT	B-NP	O	I-A2	O	False
top	NN	E-NP	O	I-A2	Occupy_rank	False
of	IN	S-PP	O	I-A2	Occupy_rank	False
the	DT	B-NP	O	I-A2	Occupy_rank	False
charts	NNS	E-NP	O	E-A2	Occupy_rank	False
.	.	O	O	-	O	False

I	PRP	S-NP	O	S-A0	Locative_relation	False
love	VBP	S-VP	O	S-V	O	False
the	DT	B-NP	O	B-A1	O	False
feel	NN	E-NP	O	I-A1	O	False
of	IN	S-PP	O	I-A1	O	False
the	DT	B-NP	O	I-A1	O	False
key	JJ	I-NP	O	I-A1	O	True
board	NN	E-NP	O	I-A1	O	True
,	,	O	O	I-A1	O	False
as	RB	B-CONJP	O	I-A1	O	False
well	RB	I-CONJP	O	I-A1	O	False
as	IN	E-CONJP	O	I-A1	O	False
the	DT	B-NP	O	I-A1	O	False
trackpad	NN	E-NP	O	E-A1	O	True
.	.	O	O	-	O	False

Now	RB	S-ADVP	O	S-AM-TMP	O	False
I	PRP	S-NP	O	S-A0	Bringing	False
have	VBP	S-VP	O	S-V	O	False
the	DT	B-NP	O	B-A1	O	False
best	JJS	E-NP	O	I-A1	O	False
of	IN	S-PP	O	I-A1	O	False
both	DT	B-NP	O	I-A1	O	False
worlds	NNS	E-NP	O	I-A1	O	False
with	IN	S-PP	O	I-A1	O	False
all	DT	S-NP	O	I-A1	O	False
of	IN	S-PP	O	I-A1	O	False
the	DT	B-NP	O	I-A1	O	False
power	NN	I-NP	O	I-A1	O	True
and	CC	I-NP	O	I-A1	O	False
ease	NN	E-NP	O	I-A1	O	True
of	IN	S-PP	O	I-A1	O	False
the	DT	B-NP	O	I-A1	O	False
Mac	NNP	E-NP	S-ORG	E-A1	O	False
!	.	O	O	-	O	False

These	DT	B-NP	O	-	O	False
new	JJ	I-NP	O	-	Age	False
problems	NNS	E-NP	O	-	Age	False
were	VBD	S-VP	O	-	O	False
the	DT	B-NP	O	-	O	False
final	JJ	I-NP	O	-	Process_end	False
straws	NNS	E-NP	O	-	O	False
;	:	O	O	-	O	False

luckly	RB	S-ADVP	O	B-A0	O	False
i	PRP	S-NP	O	E-A0	Have_associated	False
had	VBD	S-VP	O	S-V	Have_associated	False
a	DT	B-NP	O	B-A0	Capability	False
student	NN	I-NP	O	I-A0	Education_teaching	False
task	NN	I-NP	O	I-A0	Capability	False
force	NN	E-NP	O	E-A0	Military	False
able	JJ	S-ADJP	O	I-A1	Capability	False
to	TO	B-VP	O	I-A1	Capability	False
help	VB	I-VP	O	S-V	Capability	False
,	,	I-VP	O	I-A1	O	False
or	CC	I-VP	O	I-A1	O	False
else	RB	E-VP	O	I-A1	O	False
it	PRP	S-NP	O	S-A1	Cause_impact	False
would	MD	B-VP	O	S-AM-MOD	O	False
have	VB	I-VP	O	I-A1	O	False
crashed	VBN	E-VP	O	S-V	Cause_impact	False
within	IN	S-PP	O	B-AM-TMP	Cause_impact	False
the	DT	B-NP	O	I-AM-TMP	Cause_impact	False
first	JJ	I-NP	O	I-AM-TMP	Cause_impact	False
year	NN	E-NP	O	E-AM-TMP	Cause_impact	False
.	.	O	O	-	O	False

That	DT	S-NP	O	S-A0	Appearance	False
seemed	VBD	B-VP	O	S-V	Appearance	False
to	TO	I-VP	O	B-C-A1	Appearance	False
solve	VB	E-VP	O	S-V	Appearance	False
the	DT	B-NP	O	B-A1	Appearance	False
problem	NN	E-NP	O	E-A1	Predicament	False
,	,	O	O	-	O	False
till	IN	S-SBAR	O	B-AM-TMP	O	False
I	PRP	S-NP	O	S-A0	Text_creation	False
wrote	VBD	S-VP	O	S-V	Text_creation	False
an	DT	B-NP	O	B-A1	Text_creation	False
article	NN	E-NP	O	I-A1	Text_creation	False
with	IN	S-PP	O	I-A1	Text_creation	False
semicolons	NNS	S-NP	O	I-A1	Text_creation	False
in	IN	S-PP	O	I-A1	Text_creation	False
it	PRP	S-NP	O	E-A1	Text_creation	False
.	.	O	O	-	O	False

Ease	NN	S-NP	O	-	O	False
of	IN	S-PP	O	-	O	False
use	NN	S-NP	O	-	O	True
is	VBZ	S-VP	O	-	O	False
just	RB	B-NP	O	-	O	False
one	CD	E-NP	O	-	O	False
of	IN	S-PP	O	-	O	False
the	DT	B-NP	O	B-A1	O	False
benefits	NNS	E-NP	O	E-A1	O	False
I	PRP	S-NP	O	S-A0	Commerce_buy	False
love	VBP	S-VP	O	S-V	O	False
about	IN	S-PP	O	B-AM-LOC	O	False
my	PRP$	B-NP	O	I-AM-LOC	O	False
Mac	NNP	E-NP	S-PER	E-AM-LOC	O	False
.	.	O	O	-	O	False

-Touchpad	NN	S-NP	O	S-A0	O	False
will	MD	B-VP	O	S-AM-MOD	O	False
take	VB	E-VP	O	S-V	O	False
a	DT	B-NP	O	B-A1	O	False
bit	NN	E-NP	O	I-A1	O	False
of	IN	S-PP	O	I-A1	O	False
time	NN	S-NP	O	E-A1	O	False
to	TO	B-VP	O	B-AM-PNC	O	False
get	VB	I-VP	O	S-V	O	False
used	VBN	E-VP	O	B-A2	O	False
to	TO	S-PP	O	E-A2	O	False
.	.	O	O	-	O	False

We	PRP	S-NP	O	B-A0	Temporal_collocation	False
both	DT	S-NP	O	E-A0	Quantity	False
recently	RB	S-ADVP	O	S-AM-TMP	Temporal_collocation	False
got	VBD	S-VP	O	S-V	Arriving	False
new	JJ	B-NP	O	B-A1	Familiarity	False
laptops	NNS	E-NP	O	E-A1	Familiarity	False
.	.	O	O	-	O	False

I	PRP	S-NP	O	-	Change_tool	False
've	VBP	B-VP	O	-	O	False
been	VBN	E-VP	O	-	O	False
a	DT	B-NP	O	-	O	False
PC	NN	I-NP	O	-	O	False
user	NN	E-NP	O	-	O	False
and	CC	O	O	-	O	False
I	PRP	S-NP	O	S-A0	Change_tool	False
just	RB	S-ADVP	O	B-AM-TMP	O	False
finally	RB	S-ADVP	O	E-AM-TMP	Time_vector	False
switched	VBD	S-VP	O	S-V	Change_tool	False
and	CC	O	O	-	O	False
I	PRP	S-NP	O	S-A1	Change_tool	False
am	VBP	B-VP	O	-	O	False
never	RB	I-VP	O	S-AM-TMP	Frequency	False
going	VBG	E-VP	O	S-V	Motion	False
back	RB	S-ADVP	O	S-AM-DIR	Observable_body_parts	False
.	.	O	O	-	O	False

I	PRP	S-NP	O	S-A0	Getting	False
got	VBD	S-VP	O	S-V	Getting	False
the	DT	B-NP	O	B-A1	Getting	False
Macbook	NNP	E-NP	S-ORG	E-A1	Getting	False
and	CC	O	O	-	O	False
he	PRP	S-NP	O	S-A0	Arriving	False
got	VBD	S-VP	O	S-V	Getting	False
a	DT	B-NP	O	B-A1	O	False
Macbook	NNP	I-NP	B-ORG	I-A1	Expertise	False
Pro	NNP	E-NP	E-ORG	E-A1	Expertise	False
.	.	O	O	-	O	False

Winters	NNP	S-NP	S-PER	-	Calendric_unit	False
is	VBZ	S-VP	O	-	O	False
on	IN	S-PP	O	-	O	False
it	PRP	S-NP	O	-	O	False
's	VBZ	S-VP	O	-	O	False
way	NN	O	O	-	Roadways	False
and	CC	O	O	-	O	False
I	PRP	S-NP	O	S-A0	Awareness	False
imagine	VBP	S-VP	O	S-V	Awareness	False
it	PRP	S-NP	O	B-A1	Awareness	False
will	MD	B-VP	O	I-A1	Awareness	False
be	VB	E-VP	O	I-A1	Awareness	False
cozy	JJ	S-ADJP	O	E-A1	Awareness	False
.	.	O	O	-	O	False

I	PRP	S-NP	O	S-A0	Commerce_buy	False
bought	VBD	S-VP	O	S-V	Commerce_buy	False
this	DT	B-NP	O	B-A1	Commerce_buy	False
laptop	NN	E-NP	O	E-A1	Commerce_buy	False
about	IN	S-PP	O	B-AM-TMP	Time_vector	False
a	DT	B-NP	O	I-AM-TMP	Time_vector	False
month	NN	E-NP	O	I-AM-TMP	Time_vector	False
ago	RB	S-ADVP	O	E-AM-TMP	Time_vector	False
to	TO	B-VP	O	B-AM-PNC	O	False
replace	VB	E-VP	O	S-V	Replacing	False
my	PRP$	B-NP	O	B-A1	Replacing	False
compaq	JJ	I-NP	O	I-A1	Replacing	False
laptop	NN	E-NP	O	E-A1	Replacing	False
.	.	O	O	-	O	False

Now	RB	S-ADVP	O	S-AM-TMP	O	False
the	DT	B-NP	O	B-A1	O	False
machine	NN	E-NP	O	E-A1	O	False
wo	MD	B-VP	O	S-AM-MOD	O	False
n't	RB	I-VP	O	S-AM-NEG	O	False
connect	VB	E-VP	O	S-V	O	False
and	CC	O	O	-	O	False
Toshiba	NNP	S-NP	S-ORG	S-A0	O	False
says	VBZ	S-VP	O	S-V	O	False
that	IN	S-SBAR	O	B-A1	O	False
they	PRP	S-NP	O	S-A0	O	False
did	VBD	B-VP	O	I-A1	O	False
replace	VB	E-VP	O	S-V	O	False
the	DT	B-NP	O	B-A1	O	False
connection	NN	I-NP	O	I-A1	O	True
card	NN	E-NP	O	E-A1	O	True
in	IN	S-PP	O	B-AM-TMP	O	False
May	NNP	S-NP	O	E-AM-TMP	O	False
but	CC	O	O	-	O	False
they	PRP	S-NP	O	-	O	False
only	RB	B-NP	O	-	O	False
warranty	NN	E-NP	O	-	O	True
the	DT	B-NP	O	-	O	False
repair	NN	E-NP	O	-	O	False
for	IN	S-PP	O	-	O	False
30	CD	B-NP	O	-	O	False
days	NNS	E-NP	O	-	O	False
and	CC	O	O	-	O	False
now	RB	S-ADVP	O	-	O	False
I	PRP	S-NP	O	-	Intentionally_act	False
'm	VBP	S-VP	O	-	O	False
out	IN	S-PP	O	-	O	False
of	IN	S-PP	O	-	O	False
warranty	NN	S-NP	O	-	O	True
even	RB	B-SBAR	O	-	O	False
though	IN	E-SBAR	O	-	O	False
this	DT	S-NP	O	-	O	False
has	VBZ	B-VP	O	-	O	False
been	VBN	E-VP	O	-	O	False
a	DT	B-NP	O	-	O	False
constant	JJ	I-NP	O	-	O	False
5	CD	I-NP	O	-	O	False
month	NN	I-NP	O	-	O	False
occurance	NN	E-NP	O	-	O	False
since	IN	S-SBAR	O	-	O	False
I	PRP	S-NP	O	S-A0	Intentionally_act	False
bought	VBD	S-VP	O	S-V	O	False
the	DT	B-NP	O	B-A1	O	False
netbook	NN	E-NP	O	E-A1	O	False
.	.	O	O	-	O	False

Will	MD	B-VP	O	S-AM-MOD	O	False
certainly	RB	I-VP	O	S-AM-ADV	Likelihood	False
use	VB	E-VP	O	S-V	Likelihood	False
MacConnection	NNP	S-NP	S-PER	S-A1	Likelihood	False
again	RB	S-ADVP	O	S-AM-TMP	Likelihood	False
.	.	O	O	-	O	False

But	CC	O	O	S-AM-DIS	O	False
,	,	O	O	-	O	False
buy	VBP	S-VP	O	S-V	O	False
this	DT	B-NP	O	B-A1	O	False
model	NN	E-NP	O	E-A1	O	False
and	CC	O	O	-	O	False
just	RB	B-VP	O	S-AM-ADV	O	False
purchase	VB	E-VP	O	S-V	O	False
4GB	NNP	S-NP	O	B-A1	O	False
of	IN	S-PP	O	I-A1	O	False
RAM	NNP	B-NP	O	I-A1	O	False
-LRB-	NNP	I-NP	O	I-A1	O	False
2x2GB	NNP	E-NP	O	E-A1	O	False
for	IN	S-PP	O	B-A3	O	False
$	$	B-NP	O	I-A3	O	False
92	CD	I-NP	O	I-A3	O	False
or	CC	I-NP	O	I-A3	O	False
1x4GB	JJ	E-NP	O	E-A3	O	False
for	IN	S-PP	O	B-A4	O	False
$	$	B-NP	O	I-A4	O	False
99	CD	I-NP	O	I-A4	O	False
-RRB-	NNP	E-NP	S-ORG	E-A4	O	False
,	,	O	O	-	O	False
and	CC	O	O	-	O	False
save	VB	S-VP	O	S-V	O	False
yourself	PRP	S-NP	O	B-A1	O	False
$	$	B-NP	O	I-A1	O	False
100	CD	E-NP	O	I-A1	O	False
than	IN	S-PP	O	I-A1	O	False
the	DT	B-NP	O	I-A1	O	False
other	JJ	I-NP	O	I-A1	O	False
model	NN	E-NP	O	E-A1	O	False
with	IN	S-PP	O	B-AM-MNR	O	False
8GB	NNP	S-NP	O	I-AM-MNR	O	False
of	IN	S-PP	O	I-AM-MNR	O	False
RAM	NNP	S-NP	S-ORG	E-AM-MNR	O	False
.	.	O	O	-	O	False

this	DT	S-NP	O	-	O	False
is	VBZ	S-VP	O	-	O	False
one	CD	S-NP	O	-	Cardinal_numbers	False
of	IN	S-PP	O	-	Cardinal_numbers	False
the	DT	B-NP	O	-	Cardinal_numbers	False
reasons	NNS	E-NP	O	-	Cardinal_numbers	False
I	PRP	S-NP	O	S-A0	Cardinal_numbers	False
purchased	VBD	S-VP	O	S-V	Cardinal_numbers	False
it	PRP	S-NP	O	S-A1	Cardinal_numbers	False
.	.	O	O	-	O	False

Instead	RB	B-PP	O	B-AM-ADV	O	False
of	IN	E-PP	O	I-AM-ADV	O	False
taking	VBG	S-VP	O	I-AM-ADV	Taking	False
another	DT	B-NP	O	I-AM-ADV	Increment	False
chance	NN	E-NP	O	I-AM-ADV	Increment	False
on	IN	S-PP	O	I-AM-ADV	Likelihood	False
Toshiba	NNP	S-NP	S-MISC	E-AM-ADV	Likelihood	False
,	,	O	O	-	O	False
I	PRP	S-NP	O	S-A0	Motion	False
went	VBD	S-VP	O	S-V	Motion	False
with	IN	S-PP	O	B-A2	O	False
an	DT	B-NP	O	I-A2	O	False
Asus	NNP	I-NP	B-ORG	I-A2	O	False
G73JH-x3	NNP	E-NP	E-ORG	E-A2	O	False
.	.	O	O	-	O	False

She	PRP	S-NP	O	S-A0	Telling	False
told	VBD	S-VP	O	S-V	Telling	False
me	PRP	S-NP	O	S-A2	Telling	False
flatly	RB	S-ADVP	O	S-AM-MNR	O	False
,	,	O	O	-	O	False
``	``	O	O	-	O	False
It	PRP	S-NP	O	B-A1	O	False
's	VBZ	S-VP	O	I-A1	O	False
like	IN	S-PP	O	I-A1	O	False
that	DT	B-NP	O	I-A1	O	False
one	CD	E-NP	O	E-A1	Cardinal_numbers	False
.	.	O	O	-	O	False

If	IN	S-SBAR	O	-	O	False
you	PRP	S-NP	O	S-A0	O	False
're	VBP	B-VP	O	-	O	False
looking	VBG	E-VP	O	S-V	O	False
for	IN	S-PP	O	B-A1	O	False
something	NN	S-NP	O	I-A1	O	False
to	TO	B-VP	O	I-A1	O	False
fly	VB	E-VP	O	S-V	O	False
through	IN	S-PP	O	B-AM-MNR	O	False
those	DT	B-NP	O	I-AM-MNR	O	False
massive	JJ	I-NP	O	I-AM-MNR	O	False
spreadsheets	NNS	E-NP	O	E-AM-MNR	O	False
or	CC	O	O	-	O	False
play	VB	S-VP	O	S-V	O	False
a	DT	B-NP	O	B-A1	O	False
graphics-intensive	JJ	I-NP	O	I-A1	O	False
game	NN	E-NP	O	E-A1	O	True
,	,	O	O	-	O	False
you	PRP	S-NP	O	S-A0	O	False
'd	MD	B-VP	O	-	O	False
be	VB	E-VP	O	-	O	False
better	JJR	S-ADJP	O	-	O	False
off	RP	S-ADVP	O	-	O	False
getting	VBG	S-VP	O	S-V	O	False
a	DT	B-NP	O	B-A1	O	False
machine	NN	E-NP	O	E-A1	O	False
aimed	VBN	S-VP	O	S-V	O	False
at	IN	S-PP	O	B-A2	O	False
that	DT	B-NP	O	I-A2	O	False
segment	NN	E-NP	O	I-A2	O	False
of	IN	S-PP	O	I-A2	O	False
the	DT	B-NP	O	I-A2	O	False
market	NN	E-NP	O	E-A2	O	False
.	.	O	O	-	O	False

It	PRP	S-NP	O	-	O	False
is	VBZ	S-VP	O	-	O	False
the	DT	B-NP	O	B-A1	Using	False
easiest	JJS	I-NP	O	I-A1	Using	False
computer	NN	E-NP	O	E-A1	Using	False
I	PRP	S-NP	O	S-A0	Using	False
have	VBP	B-VP	O	-	O	False
ever	RB	I-VP	O	S-AM-TMP	Using	False
used	VBN	E-VP	O	S-V	Using	False

So	IN	O	O	S-AM-DIS	O	False
you	PRP	S-NP	O	S-A0	Request	False
might	MD	B-VP	O	S-AM-MOD	Likelihood	False
ask	VB	E-VP	O	S-V	Request	False
,	,	O	O	-	O	False
what	WP	S-NP	O	S-R-A1	Request	False
did	VBD	O	O	S-V	Request	False
Apple	NNP	S-NP	S-ORG	S-A0	Request	False
do	VB	S-VP	O	S-V	Request	False
for	IN	S-PP	O	B-A3	Request	False
me	PRP	S-NP	O	E-A3	Request	False
?	.	O	O	-	O	False

Browsing	NN	S-NP	O	-	O	False
,	,	O	O	-	O	False
also	RB	S-ADVP	O	-	O	False
,	,	O	O	-	O	False
was	VBD	S-VP	O	-	O	False
no	DT	B-NP	O	-	Quantity	False
problem	NN	E-NP	O	-	O	False
for	IN	S-PP	O	-	O	False
me	PRP	S-NP	O	-	O	False
when	WRB	S-ADVP	O	-	O	False
I	PRP	S-NP	O	S-A0	Cause_change	False
used	VBD	S-VP	O	S-V	O	False
itunes	NNS	S-NP	O	B-A1	O	True
-LRB-	NN	S-VP	S-ORG	I-A1	O	False
which	WDT	S-NP	O	S-R-A1	O	False
usually	RB	S-ADVP	O	S-AM-TMP	Intentionally_act	False
slows	VBZ	S-VP	O	B-V	O	False
down	RP	S-PRT	O	E-V	O	False
my	PRP$	B-NP	O	B-A1	O	False
PC	NN	I-NP	O	I-A1	O	False
-RRB-	NN	E-NP	S-ORG	E-A1	O	False
.	.	O	O	-	O	False

Should	MD	B-VP	O	-	Being_obligated	False
be	VB	E-VP	O	-	Being_obligated	False
there	RB	S-ADVP	O	-	Being_obligated	False
by	IN	S-PP	O	-	Being_obligated	False
the	DT	B-NP	O	-	Being_obligated	False
end	NN	E-NP	O	-	Temporal_subregion	False
of	IN	S-PP	O	-	Temporal_subregion	False
the	DT	B-NP	O	-	Temporal_subregion	False
week	NN	I-NP	O	-	Temporal_subregion	False
-LRB-	NNP	E-NP	S-LOC	-	Being_obligated	False
again	RB	S-ADVP	O	-	Being_obligated	False
...	:	O	O	-	O	False
-RRB-	NNP	S-NP	S-PER	-	O	False
.	.	O	O	-	O	False

Again	RB	S-ADVP	O	-	O	False
,	,	O	O	-	O	False
decent	JJ	B-NP	O	-	O	False
comp	NN	E-NP	O	-	O	False
for	IN	S-PP	O	-	O	False
the	DT	B-NP	O	-	O	False
price	NN	E-NP	O	-	O	True
,	,	O	O	-	O	False
and	CC	O	O	-	O	False
I	PRP	S-NP	O	-	O	False
was	VBD	S-VP	O	-	O	False
in	IN	S-PP	O	-	O	False
need	NN	S-NP	O	-	O	False
of	IN	S-PP	O	-	O	False
one	CD	S-NP	O	-	O	False
quickly	RB	S-ADVP	O	-	O	False
as	IN	S-PP	O	-	O	False
my	PRP$	B-NP	O	B-A1	O	False
other	JJ	I-NP	O	I-A1	Increment	False
laptop	NN	E-NP	O	E-A1	O	False
died	VBD	S-VP	O	S-V	O	False
on	IN	S-PP	O	B-AM-LOC	O	False
me	PRP	S-NP	O	E-AM-LOC	O	False
.	.	O	O	-	O	False

so	RB	S-ADVP	O	-	O	False
in	IN	S-PP	O	-	O	False
a	DT	B-NP	O	-	O	False
brief	JJ	I-NP	O	-	O	False
summary	NN	E-NP	O	-	O	False
i	PRP	S-NP	O	-	O	False
would	MD	B-VP	O	S-AM-MOD	O	False
have	VB	I-VP	O	S-V	O	False
to	TO	I-VP	O	-	O	False
say	VB	E-VP	O	S-V	O	False
that	IN	S-SBAR	O	B-A1	O	False
i	PRP	S-NP	O	S-A0	O	False
would	MD	B-VP	O	S-AM-MOD	O	False
not	RB	I-VP	O	S-AM-NEG	O	False
recommend	VB	E-VP	O	S-V	O	False
dell	NN	B-NP	O	B-A1	O	False
vostro	NN	I-NP	O	I-A1	O	False
1000	CD	E-NP	O	E-A1	O	False
to	TO	S-PP	O	B-A2	O	False
anyone	NN	S-NP	O	I-A2	O	False
due	JJ	S-ADJP	O	I-A2	O	False
to	TO	S-PP	O	I-A2	O	False
it	PRP	S-NP	O	I-A2	O	False
being	VBG	S-VP	O	I-A2	O	False
a	DT	O	O	I-A2	O	False
down	RB	B-ADVP	O	I-A2	O	False
right	RB	E-ADVP	O	I-A2	O	False
awful	JJ	B-NP	O	I-A2	O	False
setup	NN	E-NP	O	E-A2	O	True
so	RB	S-ADVP	O	I-A1	O	False
in	IN	S-PP	O	I-A1	O	False
my	PRP$	B-NP	O	I-A1	O	False
opinion	NN	E-NP	O	I-A1	O	False
you	PRP	S-NP	O	S-A0	O	False
should	MD	B-VP	O	S-AM-MOD	O	False
steer	VB	E-VP	O	S-V	O	False
clear	JJ	S-ADJP	O	B-A1	O	False
of	IN	S-PP	O	I-A1	O	False
them	PRP	S-NP	O	E-A1	O	False
if	IN	S-SBAR	O	B-AM-ADV	O	False
you	PRP	S-NP	O	S-A0	O	False
want	VBP	S-VP	O	S-V	O	False
a	DT	B-NP	O	B-A1	O	False
decent	JJ	I-NP	O	I-A1	O	False
laptop	NN	E-NP	O	E-A1	O	False
.	.	O	O	-	O	False

I	PRP	S-NP	O	S-A0	Continued_state_of_affairs	False
just	RB	S-ADVP	O	S-AM-ADV	O	False
got	VBD	S-VP	O	S-V	Getting	False
this	DT	B-NP	O	B-A1	Getting	False
laptop	NN	E-NP	O	E-A1	Getting	False
for	IN	S-PP	O	B-A3	Getting	False
college	NN	S-NP	O	E-A3	Locale_by_use	False
,	,	O	O	-	O	False
and	CC	O	O	-	O	False
so	RB	B-ADVP	O	-	Continued_state_of_affairs	False
far	RB	E-ADVP	O	-	Continued_state_of_affairs	False
I	PRP	S-NP	O	-	Continued_state_of_affairs	False
am	VBP	S-VP	O	-	O	False
very	RB	B-ADJP	O	-	Degree	False
